,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6,MR1_checker,MR3_checker,MR4_checker,MR5_checker,MR6_checker
38410,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38411,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38412,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38413,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38414,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38415,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38416,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38417,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38418,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38419,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38420,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38421,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38422,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38423,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38424,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38425,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38426,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38427,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38428,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38429,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38430,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38431,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38432,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38433,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38434,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38435,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38436,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38437,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38438,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38439,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38440,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38441,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38442,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38443,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38444,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38445,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38446,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38447,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38448,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38449,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38450,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38451,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38452,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38453,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38454,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38455,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38456,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38457,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38458,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38459,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38460,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38461,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38462,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38463,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38464,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38465,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38466,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38467,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38468,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38469,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38470,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38471,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38472,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38473,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38474,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38475,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38476,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38477,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38478,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38479,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38480,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38481,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38482,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38483,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38484,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38485,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38486,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38487,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38488,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38489,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38490,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38491,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38492,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38493,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38494,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38495,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38496,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38497,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38498,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38499,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38500,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38501,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38502,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38503,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38504,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38505,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38506,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38507,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38508,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38509,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38510,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38511,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38512,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38513,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38514,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38515,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38516,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38517,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38518,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38519,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38520,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38521,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38522,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38523,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38524,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38525,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38526,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38527,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38528,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38529,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38530,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38531,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38532,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38533,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38534,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38535,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38536,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38537,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38538,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38539,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38540,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38541,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38542,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38543,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38544,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38545,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38546,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38547,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38548,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38549,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38550,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38551,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38552,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38553,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38554,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38555,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38556,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38557,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38558,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38559,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38560,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38561,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38562,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38563,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38564,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38565,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38566,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38567,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38568,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38569,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38570,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38571,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38572,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38573,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38574,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38575,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38576,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38577,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38578,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38579,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38580,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38581,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38582,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38583,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38584,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38585,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38586,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38587,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38588,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38589,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38590,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38591,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38592,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38593,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38594,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38595,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38596,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38597,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38598,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38599,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38600,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38601,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38602,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38603,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38604,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38605,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38606,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38607,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38608,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38609,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38610,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38611,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38612,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38613,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38614,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38615,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38616,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38617,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38618,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38619,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38620,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38621,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38622,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38623,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38624,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38625,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38626,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38627,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38628,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38629,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38630,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38631,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38632,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38633,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38634,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38635,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38636,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38637,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38638,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38639,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38640,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38641,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38642,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38643,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38644,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38645,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38646,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38647,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38648,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38649,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38650,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38651,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38652,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38653,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38654,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38655,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38656,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38657,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38658,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38659,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38660,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38661,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38662,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38663,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38664,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38665,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38666,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38667,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38668,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38669,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38670,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38671,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38672,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38673,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38674,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38675,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38676,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38677,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38678,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38679,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38680,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38681,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38682,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38683,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38684,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38685,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38686,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38687,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38688,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38689,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38690,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38691,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38692,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38693,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38694,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38695,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38696,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38697,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38698,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38699,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38700,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38701,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38702,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38703,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38704,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38705,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38706,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38707,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38708,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38709,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38710,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38711,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38712,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38713,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38714,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38715,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38716,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38717,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38718,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38719,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38720,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38721,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38722,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38723,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38724,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38725,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38726,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38727,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38728,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38729,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38730,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38731,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38732,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38733,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38734,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38735,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38736,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38737,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38738,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38739,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
38740,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
